CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,Final_InStoreShare,Final_UE_share,Final_DD_share,Final_SD_share,TotalDeliveryOrders,TotalRevenue,TotalNetProfit,AggregatorOrders,AggregatorDependence,InStoreReliance,AggregatorRiskCategory
Indian,25440,Bombay Bistro,QSR,North Shore,1.03,33.12,792,97,3212.64,348,208,139,11525.76,6888.96,4603.68,0.244969292469323,0.365438399394043,0.29,16,4.72,656.08,1251.62,1147.88,686.09,1137.48,0.14,0.5,0.3,0.2,0.12247474747474747,0.4393939393939394,0.26262626262626265,0.1755050505050505,695,26231.04,4223.07,556,0.702020202020202,0.12247474747474747,High Risk
Indian,26236,Royal Grill,QSR,CBD,0.99,40.75,599,64,2608.0,268,160,107,10921.0,6520.0,4360.25,0.211037353798747,0.438833950948901,0.3,8,2.36,252.52,913.14,547.46,326.84,1274.13,0.12,0.5,0.3,0.2,0.10684474123539232,0.44741235392320533,0.2671118530884808,0.17863105175292154,535,24409.25,3061.5699999999997,428,0.7145242070116862,0.10684474123539232,High Risk
Indian,26665,Royal Grill,Full-service,South Auckland,1.05,43.01,1756,304,13075.04,726,436,290,31225.26,18752.36,12472.9,0.38189453529194,0.513519361917861,0.28,14,4.13,1197.7,1367.47,-5477.34,-3289.42,106.79,0.21,0.5,0.3,0.2,0.17312072892938496,0.4134396355353075,0.24829157175398633,0.16514806378132119,1452,75525.56,-7292.5,1162,0.6617312072892938,0.17312072892938496,Medium Risk
Indian,25578,Spice Cafe,QSR,West Auckland,1.04,32.96,934,114,3757.44,410,246,164,13513.6,8108.16,5405.44,0.202443747427315,0.354591334611177,0.28,7,2.07,339.48,1664.41,2202.24,1321.35,2054.94,0.14,0.5,0.3,0.2,0.12205567451820129,0.43897216274089934,0.2633832976445396,0.17558886509635974,820,30784.64,7242.9400000000005,656,0.702355460385439,0.12205567451820129,High Risk
Indian,25929,Bombay Grill,QSR,CBD,0.99,40.71,1586,144,5862.24,721,433,288,29351.91,17627.43,11724.48,0.261057219300419,0.387353183235973,0.28,11,3.25,936.0,2061.1,2101.29,1261.94,3186.21,0.1,0.5,0.3,0.2,0.09079445145018916,0.4546027742749054,0.2730138713745271,0.18158890290037832,1442,64566.06,8610.54,1154,0.7276166456494325,0.09079445145018916,High Risk
Indian,25525,Spice Bistro,Cafe,South Auckland,1.05,39.22,1707,169,6628.18,769,461,308,30160.18,18080.42,12079.76,0.221280722506344,0.383297110931016,0.32,14,4.13,1272.04,2620.93,2274.75,1363.66,3504.56,0.11,0.5,0.3,0.2,0.09900410076157,0.450497949619215,0.27006444053895723,0.18043350908025776,1538,66948.54,9763.9,1230,0.7205623901581723,0.09900410076157,High Risk
Indian,26147,Spice Grill,Full-service,South Auckland,1.05,44.16,993,246,10863.36,374,224,149,16515.84,9891.84,6579.84,0.392545880540274,0.520224752998911,0.28,6,1.77,263.73,947.6,-3183.77,-1906.86,310.23,0.33,0.5,0.3,0.2,0.24773413897280966,0.3766364551863041,0.2255790533736153,0.1500503524672709,747,43850.880000000005,-3832.7999999999997,598,0.6022155085599195,0.24773413897280966,Medium Risk
Indian,26619,Tandoori Bistro,Cafe,CBD,0.99,42.55,973,119,5063.45,427,256,171,18168.85,10892.8,7276.05,0.241101745236665,0.381717206002213,0.3,17,5.02,858.42,1909.84,1402.29,840.72,1885.97,0.14,0.5,0.3,0.2,0.1223021582733813,0.43884892086330934,0.263103802672148,0.17574511819116137,854,41401.15,6038.820000000001,683,0.7019527235354573,0.1223021582733813,High Risk
Indian,26419,Spice Kitchen,Full-service,South Auckland,1.05,33.27,660,160,5323.2,250,150,100,8317.5,4990.5,3327.0,0.356647593807429,0.510117775341496,0.29,17,5.02,502.0,709.23,-1303.9,-782.34,-58.73,0.32,0.5,0.3,0.2,0.24242424242424243,0.3787878787878788,0.22727272727272727,0.15151515151515152,500,21958.2,-1435.7400000000002,400,0.6060606060606061,0.24242424242424243,Medium Risk
Indian,26501,Tandoori Corner,Ghost Kitchen,North Shore,1.03,35.43,1511,137,4853.91,687,412,275,24340.41,14597.16,9743.25,0.250613305682782,0.236551172996406,0.32,6,1.77,486.75,2489.26,4693.7,2814.85,4509.93,0.1,0.5,0.3,0.2,0.09066843150231635,0.45466578424884185,0.2726671078755791,0.18199867637326275,1374,53534.729999999996,14507.74,1099,0.7273328921244209,0.09066843150231635,High Risk
Indian,25329,Bombay Cafe,Cafe,North Shore,1.03,34.77,817,81,2816.37,368,221,147,12795.36,7684.17,5111.19,0.20891814365983,0.436058595543727,0.27,15,4.43,651.21,999.88,1087.9,653.33,1163.38,0.11,0.5,0.3,0.2,0.09914320685434516,0.4504283965728274,0.27050183598531213,0.1799265605875153,736,28407.09,3904.4900000000002,589,0.7209302325581395,0.09914320685434516,High Risk
Indian,25936,Royal Cafe,QSR,West Auckland,1.04,40.36,1412,128,5166.08,642,385,257,25911.12,15538.6,10372.52,0.259702173862606,0.402220298838802,0.28,10,2.95,758.15,1746.54,1504.85,902.44,2748.57,0.1,0.5,0.3,0.2,0.0906515580736544,0.4546742209631728,0.2726628895184136,0.1820113314447592,1284,56988.31999999999,6902.4,1027,0.7273371104815864,0.0906515580736544,High Risk
Indian,25169,Bombay Eatery,Cafe,North Shore,1.03,33.38,1202,109,3638.42,546,328,219,18225.48,10948.64,7310.22,0.240091151744127,0.410124057391658,0.28,7,2.07,453.33,1272.66,1271.86,764.05,2103.67,0.1,0.5,0.3,0.2,0.09068219633943428,0.454242928452579,0.27287853577371046,0.1821963394342762,1093,40122.76,5412.24,874,0.7271214642262895,0.09068219633943428,High Risk
Indian,26262,Curry Corner,Full-service,CBD,0.99,30.28,957,237,7176.36,360,216,144,10900.8,6540.48,4360.32,0.389117768767756,0.534674153849483,0.27,3,0.89,128.16,546.9,-2112.49,-1267.49,204.13,0.33,0.5,0.3,0.2,0.2476489028213166,0.3761755485893417,0.22570532915360503,0.15047021943573669,720,28977.96,-2628.95,576,0.6018808777429467,0.2476489028213166,Medium Risk
Indian,25211,Curry Tavern,Cafe,South Auckland,1.05,35.75,911,104,3718.0,404,242,161,14443.0,8651.5,5755.75,0.24738922284916,0.375637275981717,0.31,16,4.72,759.92,1401.59,967.3,579.42,1409.85,0.13,0.5,0.3,0.2,0.1141602634467618,0.4434687156970362,0.265642151481888,0.17672886937431395,807,32568.25,4358.16,646,0.7091108671789242,0.1141602634467618,High Risk
Indian,26306,Bombay Eatery,Cafe,South Auckland,1.05,40.07,1218,100,4007.0,559,335,224,22399.13,13423.45,8975.68,0.275403123795986,0.396439639991149,0.31,4,1.18,264.32,1314.93,406.71,243.73,2681.11,0.09,0.5,0.3,0.2,0.08210180623973727,0.45894909688013136,0.27504105090311987,0.1839080459770115,1118,48805.26,4646.4800000000005,894,0.7339901477832512,0.08210180623973727,High Risk
Indian,25482,Spice Eatery,Full-service,North Shore,1.03,31.8,888,154,4897.2,367,220,147,11670.6,6996.0,4674.6,0.392120596475434,0.483421585988253,0.3,13,3.84,564.48,609.49,-2048.68,-1228.09,17.31,0.21,0.5,0.3,0.2,0.17342342342342343,0.4132882882882883,0.24774774774774774,0.16554054054054054,734,28238.4,-2649.97,587,0.661036036036036,0.17342342342342343,Medium Risk
Indian,25457,Royal Diner,Full-service,CBD,0.99,39.01,1062,275,10727.75,394,236,157,15369.94,9206.36,6124.57,0.384822722373065,0.492451391811483,0.27,3,0.89,139.73,1316.57,-2263.59,-1355.86,611.91,0.35,0.5,0.3,0.2,0.2589453860640301,0.3709981167608286,0.2222222222222222,0.147834274952919,787,41428.62,-1690.9700000000003,630,0.5932203389830508,0.2589453860640301,Medium Risk
Indian,26630,Spice House,Ghost Kitchen,South Auckland,1.05,43.17,655,59,2547.03,298,179,119,12864.66,7727.43,5137.23,0.276819002674893,0.345801801141351,0.32,4,1.18,140.42,961.2,738.16,443.39,1798.26,0.1,0.5,0.3,0.2,0.0900763358778626,0.4549618320610687,0.2732824427480916,0.18167938931297709,596,28276.350000000002,3941.01,477,0.7282442748091603,0.0900763358778626,High Risk
Indian,25424,Curry House,Cafe,West Auckland,1.04,34.46,1146,122,4204.12,512,307,205,17643.52,10579.22,7064.3,0.267271007932723,0.403685403359123,0.31,15,4.43,908.15,1383.34,336.0,201.47,1416.31,0.12,0.5,0.3,0.2,0.10645724258289703,0.4467713787085515,0.26788830715532286,0.17888307155322863,1024,39491.16,3337.12,819,0.7146596858638743,0.10645724258289703,High Risk
Indian,25905,Curry Grill,Full-service,West Auckland,1.04,40.99,1249,273,11190.27,488,293,195,20003.12,12010.07,7993.05,0.36133549696533,0.464482245361432,0.29,9,2.66,518.7,1949.15,-2316.72,-1390.98,873.55,0.28,0.5,0.3,0.2,0.21857485988791034,0.3907125700560448,0.2345876701361089,0.15612489991993594,976,51196.51,-884.9999999999998,781,0.6253002401921537,0.21857485988791034,Medium Risk
Indian,25906,Royal Cafe,Cafe,North Shore,1.03,39.25,932,107,4199.75,412,248,165,16171.0,9734.0,6476.25,0.249628631453961,0.400936816562898,0.28,14,4.13,681.45,1467.54,1122.83,675.88,1581.58,0.13,0.5,0.3,0.2,0.1148068669527897,0.44206008583690987,0.26609442060085836,0.17703862660944206,825,36581.0,4847.83,660,0.7081545064377682,0.1148068669527897,High Risk
Indian,25705,Tandoori Diner,Cafe,West Auckland,1.04,40.63,1108,100,4063.0,504,302,202,20477.52,12270.26,8207.26,0.258585739787668,0.373463932843879,0.28,6,1.77,357.54,1494.98,1801.0,1079.17,2662.32,0.1,0.5,0.3,0.2,0.09025270758122744,0.4548736462093863,0.27256317689530685,0.18231046931407943,1008,45018.04,7037.469999999999,806,0.7274368231046932,0.09025270758122744,High Risk
Indian,25465,Royal House,Cafe,South Auckland,1.05,33.66,1408,139,4678.74,634,381,254,21340.44,12824.46,8549.64,0.277729024235159,0.425745386769995,0.29,6,1.77,449.58,1387.37,139.26,83.69,2085.61,0.11,0.5,0.3,0.2,0.09872159090909091,0.4502840909090909,0.2705965909090909,0.18039772727272727,1269,47393.28,3695.9300000000003,1015,0.7208806818181818,0.09872159090909091,High Risk
Indian,25923,Spice Bistro,Cafe,South Auckland,1.05,42.83,775,70,2998.1,352,212,141,15076.16,9079.96,6039.03,0.239987723380327,0.36103519462049,0.3,10,2.95,415.95,1196.17,1492.19,898.71,1993.48,0.1,0.5,0.3,0.2,0.09032258064516129,0.4541935483870968,0.2735483870967742,0.18193548387096775,705,33193.25,5580.55,564,0.727741935483871,0.09032258064516129,High Risk
Indian,26072,Tandoori Diner,Full-service,North Shore,1.03,36.89,736,182,6713.98,277,166,111,10218.53,6123.74,4094.79,0.364053797861561,0.454439165024087,0.31,14,4.13,458.43,1218.63,-1313.01,-786.86,284.8,0.33,0.5,0.3,0.2,0.24728260869565216,0.3763586956521739,0.22554347826086957,0.15081521739130435,554,27151.04,-596.4399999999998,443,0.6019021739130435,0.24728260869565216,Medium Risk
Indian,25587,Tandoori Kitchen,QSR,CBD,0.99,43.07,533,39,1679.73,247,148,99,10638.29,6374.36,4263.93,0.229685053378344,0.443937585805543,0.3,11,3.25,321.75,548.23,280.61,168.14,1069.9,0.08,0.5,0.3,0.2,0.07317073170731707,0.4634146341463415,0.2776735459662289,0.18574108818011256,494,22956.31,2066.88,395,0.7410881801125704,0.07317073170731707,High Risk
Indian,26212,Curry Bistro,Ghost Kitchen,West Auckland,1.04,43.43,695,51,2214.93,322,193,129,13984.46,8381.99,5602.47,0.269806259451434,0.235637369006872,0.27,18,5.31,684.99,1095.41,3140.3,1882.23,2085.75,0.08,0.5,0.3,0.2,0.07338129496402877,0.4633093525179856,0.2776978417266187,0.1856115107913669,644,30183.85,8203.69,515,0.7410071942446043,0.07338129496402877,High Risk
Indian,26331,Tandoori Corner,Cafe,South Auckland,1.05,41.72,706,64,2670.08,321,193,128,13392.12,8051.96,5340.16,0.26964652242139,0.428811986558139,0.32,5,1.48,189.44,805.14,-247.2,-148.63,1420.84,0.1,0.5,0.3,0.2,0.0906515580736544,0.4546742209631728,0.273371104815864,0.1813031161473088,642,29454.32,1830.15,514,0.7280453257790368,0.0906515580736544,High Risk
Indian,26080,Curry Eatery,Cafe,West Auckland,1.04,37.43,1137,148,5539.64,494,297,198,18490.42,11116.71,7411.14,0.269055720474571,0.420033977157436,0.32,13,3.84,760.32,1722.33,-168.07,-101.05,1543.88,0.15,0.5,0.3,0.2,0.13016710642040458,0.43447669305189096,0.2612137203166227,0.1741424802110818,989,42557.909999999996,2997.09,791,0.6956904133685137,0.13016710642040458,Medium Risk
Indian,26211,Spice House,Cafe,South Auckland,1.05,42.61,1597,183,7797.63,707,424,283,30125.27,18066.64,12058.63,0.272716872952878,0.392648420785554,0.32,4,1.18,333.94,2609.36,440.87,264.4,3701.3,0.13,0.5,0.3,0.2,0.11458985597996243,0.4427050720100188,0.2654978083907326,0.17720726361928615,1414,68048.17,7015.93,1131,0.7082028804007514,0.11458985597996243,High Risk
Indian,26648,Royal Eatery,Ghost Kitchen,CBD,0.99,29.97,1033,49,1468.53,492,295,197,14745.24,8841.15,5904.09,0.271228667744435,0.334657383756712,0.3,4,1.18,232.46,578.77,1387.73,832.08,2094.42,0.05,0.5,0.3,0.2,0.04743465634075508,0.4762826718296225,0.2855759922555663,0.19070667957405615,984,30959.01,4893.0,787,0.7618586640851888,0.04743465634075508,High Risk
Indian,26083,Curry Diner,QSR,West Auckland,1.04,40.8,1301,139,5671.2,581,349,232,23704.8,14239.2,9465.6,0.209401438068599,0.427624624571763,0.27,3,0.89,206.48,2058.5,2203.93,1323.87,3229.29,0.12,0.5,0.3,0.2,0.10684089162182936,0.4465795541890853,0.2682551883166795,0.17832436587240585,1162,53080.799999999996,8815.59,930,0.7148347425057648,0.10684089162182936,High Risk
Indian,25854,Spice Grill,Full-service,CBD,0.99,35.89,661,86,3086.54,288,172,115,10336.32,6173.08,4127.35,0.359750429727137,0.467440707026981,0.28,9,2.66,305.9,533.38,-1107.96,-661.7,407.34,0.15,0.5,0.3,0.2,0.13010590015128592,0.4357034795763994,0.26021180030257185,0.17397881996974282,575,23723.29,-828.9400000000003,460,0.6959152798789713,0.13010590015128592,Medium Risk
Indian,25677,Royal Bistro,Full-service,CBD,0.99,41.47,1154,252,10450.44,451,271,180,18702.97,11238.37,7464.6,0.360269789479207,0.468195636197925,0.32,18,5.31,955.8,1792.61,-2776.74,-1668.51,324.64,0.28,0.5,0.3,0.2,0.21837088388214904,0.39081455805892545,0.23483535528596186,0.1559792027729636,902,47856.380000000005,-2328.0,722,0.6256499133448874,0.21837088388214904,Medium Risk
Indian,25845,Spice Eatery,Cafe,South Auckland,1.05,37.31,1195,137,5111.47,529,317,212,19736.99,11827.27,7909.72,0.264910599030554,0.378957715001889,0.29,7,2.07,438.84,1820.36,1305.24,782.16,2378.06,0.13,0.5,0.3,0.2,0.11464435146443515,0.4426778242677824,0.26527196652719665,0.1774058577405858,1058,44585.450000000004,6285.82,846,0.7079497907949791,0.11464435146443515,High Risk
Indian,25519,Bombay Diner,QSR,South Auckland,1.05,45.41,1552,141,6402.81,706,423,282,32059.46,19208.43,12805.62,0.242675538398325,0.386734868190251,0.29,12,3.54,998.28,2372.81,2583.66,1548.0,3747.35,0.1,0.5,0.3,0.2,0.09085051546391752,0.45489690721649484,0.27255154639175255,0.18170103092783504,1411,70476.31999999999,10251.82,1129,0.7274484536082474,0.09085051546391752,High Risk
Indian,26298,Spice Diner,Full-service,North Shore,1.03,36.98,1431,238,8801.24,596,358,239,22040.08,13238.84,8838.22,0.364159197977278,0.48434071210213,0.28,13,3.84,917.76,1333.39,-2832.15,-1701.19,421.23,0.2,0.5,0.3,0.2,0.1663172606568833,0.416491963661775,0.2501747030048917,0.16701607267645002,1193,52918.380000000005,-2778.72,954,0.6666666666666666,0.1663172606568833,Medium Risk
Indian,25114,Royal Bistro,Ghost Kitchen,CBD,0.99,43.57,1288,95,4139.15,596,358,239,25967.72,15598.06,10413.23,0.275923362467438,0.285576167376712,0.28,15,4.43,1058.77,1815.02,4115.9,2472.3,3507.44,0.08,0.5,0.3,0.2,0.07375776397515528,0.46273291925465837,0.2779503105590062,0.18555900621118013,1193,56118.16,11910.660000000002,954,0.7406832298136646,0.07375776397515528,High Risk
Indian,25562,Curry Diner,Ghost Kitchen,South Auckland,1.05,32.78,506,37,1212.86,234,141,94,7670.52,4621.98,3081.32,0.26702246327186,0.211608359671663,0.28,7,2.07,194.58,632.35,1851.43,1115.6,1411.93,0.08,0.5,0.3,0.2,0.07312252964426877,0.4624505928853755,0.27865612648221344,0.1857707509881423,469,16586.68,5011.31,375,0.741106719367589,0.07312252964426877,High Risk
Indian,26291,Royal Corner,Full-service,North Shore,1.03,44.35,580,108,4789.8,236,142,94,10466.6,6297.7,4168.9,0.399440882727504,0.479600088461302,0.27,9,2.66,250.04,579.37,-1559.95,-938.62,254.23,0.23,0.5,0.3,0.2,0.18620689655172415,0.4068965517241379,0.24482758620689654,0.16206896551724137,472,25723.0,-1664.97,378,0.6517241379310345,0.18620689655172415,Medium Risk
Indian,25110,Spice Grill,QSR,West Auckland,1.04,42.87,1145,131,5615.97,507,304,203,21735.09,13032.48,8702.61,0.203999982159585,0.391077820281498,0.32,13,3.84,779.52,2274.03,1845.79,1106.75,2744.36,0.13,0.5,0.3,0.2,0.11441048034934498,0.4427947598253275,0.26550218340611353,0.17729257641921398,1014,49086.15,7970.93,811,0.7082969432314411,0.11441048034934498,High Risk
Indian,25216,Curry Tavern,Full-service,North Shore,1.03,33.9,1230,160,5424.0,535,321,214,18136.5,10881.9,7254.6,0.378257887647487,0.507687572110444,0.28,13,3.84,821.76,618.63,-3009.67,-1805.8,5.66,0.15,0.5,0.3,0.2,0.13008130081300814,0.4349593495934959,0.26097560975609757,0.17398373983739837,1070,41697.0,-4191.18,856,0.6959349593495935,0.13008130081300814,Medium Risk
Indian,25931,Spice Kitchen,Ghost Kitchen,West Auckland,1.04,41.49,1376,65,2696.85,656,393,262,27217.44,16305.57,10870.38,0.261336358601693,0.305998752755113,0.32,18,5.31,1391.22,1166.83,3066.45,1837.07,3312.01,0.05,0.5,0.3,0.2,0.047238372093023256,0.47674418604651164,0.2856104651162791,0.19040697674418605,1311,57090.24,9382.36,1049,0.7623546511627907,0.047238372093023256,High Risk
Indian,26593,Royal Diner,Full-service,South Auckland,1.05,39.21,1106,235,9214.35,436,261,174,17095.56,10233.81,6822.54,0.393314447952434,0.477627313928679,0.29,4,1.18,205.32,1189.19,-2751.39,-1647.05,675.18,0.27,0.5,0.3,0.2,0.21247739602169982,0.39421338155515373,0.2359855334538879,0.15732368896925858,871,43366.26,-2534.07,697,0.6301989150090416,0.21247739602169982,Medium Risk
Indian,26258,Curry Grill,QSR,South Auckland,1.05,43.82,587,67,2935.94,260,156,104,11393.2,6835.92,4557.28,0.215669532846659,0.445533280982636,0.32,6,1.77,184.08,994.69,214.16,128.5,1359.91,0.13,0.5,0.3,0.2,0.1141396933560477,0.44293015332197616,0.2657580919931857,0.17717206132879046,520,25722.34,2697.26,416,0.7086882453151618,0.1141396933560477,High Risk
Indian,26676,Bombay Cafe,Full-service,CBD,0.99,32.14,1671,255,8195.7,708,425,283,22755.12,13659.5,9095.62,0.38263470812235,0.490592550532892,0.33,16,4.72,1335.76,1038.99,-4624.46,-2775.98,-182.68,0.18,0.5,0.3,0.2,0.1526032315978456,0.4236983842010772,0.25433871932974267,0.16935966487133453,1416,53705.94,-6544.130000000001,1133,0.6780371035308199,0.1526032315978456,Medium Risk
Indian,25814,Tandoori Cafe,Ghost Kitchen,CBD,0.99,37.47,753,35,1311.45,359,215,144,13451.73,8056.05,5395.68,0.276370377407875,0.282053983747028,0.33,10,2.95,424.8,579.1,1500.89,898.86,1957.8,0.05,0.5,0.3,0.2,0.04648074369189907,0.4767596281540505,0.2855245683930943,0.19123505976095617,718,28214.91,4936.650000000001,574,0.7622841965471447,0.04648074369189907,High Risk
Indian,25154,Spice Tavern,QSR,CBD,0.99,40.4,576,70,2828.0,253,152,101,10221.2,6140.8,4080.4,0.223648589961231,0.447242902149446,0.3,6,1.77,178.77,930.72,297.52,178.75,1164.12,0.14,0.5,0.3,0.2,0.12152777777777778,0.4392361111111111,0.2638888888888889,0.1753472222222222,506,23270.4,2571.1099999999997,405,0.703125,0.12152777777777778,High Risk
Indian,26001,Curry Kitchen,QSR,CBD,0.99,39.73,567,51,2026.23,258,155,103,10250.34,6158.15,4092.19,0.215525405351073,0.392081076465547,0.32,17,5.02,517.06,795.08,742.06,445.81,1088.69,0.1,0.5,0.3,0.2,0.08994708994708994,0.455026455026455,0.27336860670194,0.18165784832451498,516,22526.91,3071.64,413,0.7283950617283951,0.08994708994708994,High Risk
Indian,26203,Curry Grill,Cafe,CBD,0.99,43.47,1048,112,4868.64,468,281,187,20343.96,12215.07,8128.89,0.238891417346895,0.389279943495058,0.3,5,1.48,276.76,1810.3,1461.28,877.39,2745.79,0.12,0.5,0.3,0.2,0.10687022900763359,0.44656488549618323,0.2681297709923664,0.1784351145038168,936,45556.56,6894.76,749,0.7146946564885496,0.10687022900763359,High Risk
Indian,26324,Tandoori Cafe,Cafe,West Auckland,1.04,42.44,1518,174,7384.56,672,403,269,28519.68,17103.32,11416.36,0.212132799457759,0.350313313887455,0.33,15,4.43,1191.67,3231.14,3067.4,1839.53,3803.6,0.13,0.5,0.3,0.2,0.11462450592885376,0.4426877470355731,0.2654808959156785,0.1772068511198946,1344,64423.92,11941.67,1075,0.7081686429512516,0.11462450592885376,High Risk
Indian,26067,Spice Tavern,Cafe,South Auckland,1.05,41.39,1707,222,9188.58,742,446,297,30711.38,18459.94,12292.83,0.2530756329,0.366731766890734,0.31,5,1.48,439.56,3493.43,2155.71,1295.75,4234.08,0.15,0.5,0.3,0.2,0.13005272407732865,0.434680726420621,0.2612770943175161,0.17398945518453426,1485,70652.73,11178.97,1188,0.6959578207381371,0.13005272407732865,Medium Risk
Indian,26228,Curry Kitchen,QSR,West Auckland,1.04,43.04,892,88,3787.52,402,241,161,17302.08,10372.64,6929.44,0.218910074550658,0.4394827040378,0.27,15,4.43,713.23,1293.84,1238.95,742.76,1653.92,0.11,0.5,0.3,0.2,0.09865470852017937,0.45067264573991034,0.2701793721973094,0.1804932735426009,804,38391.68,4929.47,643,0.7208520179372198,0.09865470852017937,High Risk
Indian,25837,Spice Diner,Full-service,South Auckland,1.05,46.04,1817,277,12753.08,770,462,308,35450.8,21270.48,14180.32,0.383247677085456,0.541258347406983,0.28,3,0.89,274.12,962.78,-7249.9,-4349.94,796.41,0.18,0.5,0.3,0.2,0.15244909190974132,0.42377545404512934,0.2542652724270776,0.16951018161805173,1540,83654.68,-9840.65,1232,0.6780407264722069,0.15244909190974132,Medium Risk
Indian,25477,Tandoori Tavern,Full-service,CBD,0.99,40.21,854,142,5709.82,356,214,142,14314.76,8604.94,5709.82,0.359316235629376,0.523824895638973,0.31,13,3.84,545.28,667.24,-2764.77,-1661.97,121.96,0.2,0.5,0.3,0.2,0.16627634660421545,0.4168618266978923,0.2505854800936768,0.16627634660421545,712,34339.340000000004,-3637.54,570,0.667447306791569,0.16627634660421545,Medium Risk
